,actor_id,login,name,email,bio,type,followers,following,tfidf_similarity,counts_of_activity,counts_of_issue,counts_of_pull_request,counts_of_repository,counts_of_commit,counts_of_active_day,periodicity_of_activities,counts_of_connection_account,median_response_time,label
2553,9084735,0,0,0,0,0,66,20,0.020492684,6185,428,3666,686,1317,172,0.350194525,20,33765.48837,Human
2554,7677092,0,0,0,0,0,58,0,0.0,10994,323,523,334,9780,334,0.350157233,23,19146.75,Human
2555,3408480,0,0,0,0,0,552,179,0.0,534,96,94,202,140,118,0.350081345,9,27785.34286,Human
2556,26626415,0,0,0,0,0,52,22,0.152387347,1557,118,996,60,379,177,0.350077236,48,1093.822222,Human
2557,10830562,0,0,0,0,0,0,0,0.0,4983,436,1101,1112,2220,290,0.350058475,26,32703.03704,Human
2558,20606963,0,0,0,0,0,101,8,0.046246798,3368,34,194,105,3025,228,0.350021457,5,17435.66667,Human
2559,34201958,0,0,0,0,0,66,10,0.0,15211,3740,6630,774,4062,354,0.349985322,166,63423.3913,Human
2560,6551424,0,0,0,0,0,235,5,0.023789796,5115,2080,1644,654,721,284,0.34995736,166,160730.9375,Human
2561,53197734,0,0,0,0,0,2,1,0.0,475,140,161,2,172,61,0.349938358,13,3145.862069,Human
2562,18049174,0,0,0,0,0,20,11,0.280139824,5735,2228,1744,944,734,216,0.349918191,15,148483.2,Human
2563,50165096,0,0,0,0,0,2,1,0.036736465,259,9,96,25,129,71,0.349913334,11,4164.444444,Human
2564,78345569,0,0,0,0,0,1,0,0.0,292,289,1,2,0,113,0.34984955,29,3487.540541,Human
2565,37118134,0,0,0,0,0,90,18,0.0,1730,192,355,549,624,199,0.349834832,47,2837.208333,Human
2566,54108223,0,0,0,0,0,268,6,0.028298526,3384,1312,548,248,1245,271,0.349786679,44,150761.6667,Human
2567,6328361,0,0,0,0,0,84,79,0.043692089,212,48,13,18,131,76,0.349778,4,11073.4,Human
2568,8766638,0,0,0,0,0,1,1,0.085402655,1392,1392,0,0,0,146,0.349745441,3,1911.030769,Bot
2569,471467,0,0,0,0,0,46,29,0.055045362,292,62,40,122,68,128,0.349727681,9,17950.1875,Human
2570,8731250,0,0,0,0,0,93,1,0.014160258,5048,1091,2870,188,891,301,0.349723574,102,7735.381818,Human
2571,5370616,0,0,0,0,0,8,11,0.03018558,6162,45,7,85,6017,268,0.349722782,4,35035.8,Human
2572,52194,0,0,0,0,0,10,29,0.0,3580,282,266,526,2499,189,0.349718313,14,148967.2222,Human
2573,128223,0,0,0,0,0,1147,0,0.0,3531,2868,247,138,262,335,0.349655054,58,155213.0,Human
2574,20689156,0,0,0,0,0,43,8,0.052480439,8817,794,3493,1695,2832,310,0.349596964,118,19737.66667,Human
2575,81553353,0,0,0,0,0,0,0,0.055954205,2714,291,564,574,1249,125,0.349471701,26,5511.042553,Human
2576,57909583,0,0,0,0,0,477,6,0.0,5043,1436,1553,254,1771,329,0.34946858,24,1521.423077,Human
2577,2098022,0,0,0,0,0,6,1,0.0,712,35,163,121,393,119,0.349460052,3,376.3846154,Human
2578,235465,0,0,0,0,0,134,69,0.012849679,4123,7,537,699,2624,185,0.349378341,14,16838.28571,Human
2579,7059730,0,0,0,0,0,20,15,0.014245489,922,305,335,69,213,167,0.349236018,40,3489.388889,Human
2580,31139,0,0,0,0,0,147,251,0.0,5009,427,839,529,3188,260,0.349156331,9,3887.769231,Human
2581,845363,0,0,0,0,0,11,7,0.009082803,4350,1353,1584,653,759,217,0.349048831,15,33800.12,Human
2582,49870256,0,0,0,0,0,2,0,0.039575771,118,64,34,1,19,42,0.348996218,18,15878.89286,Human
2583,204594,0,0,0,0,0,212,10,0.009532523,15093,4181,6822,852,3181,357,0.348970191,26,198055.0,Human
2584,455281,0,0,0,0,0,24,28,0.016301201,220,117,43,17,43,79,0.348854195,31,22023.52632,Human
2585,56388545,0,0,0,0,0,5,0,0.028500634,1284,61,580,150,492,139,0.348790074,29,10759.16327,Human
2586,10199417,0,0,0,0,0,640,0,0.0,4176,634,1260,372,1907,315,0.348770222,89,30914.96667,Human
2587,4485172,0,0,0,0,0,19,0,0.0,4053,393,429,699,2521,305,0.348731036,7,32083.58462,Human
2588,4921183,0,0,0,0,0,27160,149,0.045682597,423,45,82,48,245,88,0.348694575,6,54497.6,Human
2589,8672915,0,0,0,0,0,111,125,0.012897009,6843,631,1353,1110,3667,324,0.348685267,81,15293.14286,Human
2590,22427340,0,0,0,0,0,62,1,0.035584838,4408,85,25,266,3990,321,0.348674643,6,436.15625,Human
2591,31325372,0,0,0,0,0,12,0,0.018375204,547,47,346,66,87,72,0.348668957,16,5207.521739,Human
2592,30512216,0,0,0,0,0,0,0,0.046389569,420,36,140,26,218,99,0.34859422,8,7914.923077,Human
2593,1281082,0,0,0,0,0,449,1,0.0,8064,968,2943,1041,2972,337,0.348529625,55,31446.90909,Human
2594,5194711,0,0,0,0,0,37,1,0.0,3550,3251,156,52,91,341,0.348434206,65,46748.57895,Human
2595,1618343,0,0,0,0,0,51,69,0.011217774,2245,407,649,433,756,262,0.348421617,139,24730.02128,Human
2596,22145591,0,0,0,0,0,264,89,0.010863129,30650,1257,6262,6636,15749,342,0.348376977,33,1525.9,Human
2597,3019665,0,0,0,0,0,215,54,0.012923504,9564,4340,2926,666,1629,287,0.34834131,231,91923.33333,Human
2598,23725000,0,0,0,0,0,81,94,0.0,205,45,12,128,19,109,0.348325008,3,9891.894737,Human
2599,17824277,0,0,0,0,0,3,2,0.001211637,3438,393,571,607,1820,75,0.348321498,7,13059.4303,Human
2600,26633764,1,0,0,0,0,0,0,0.141646296,2706,719,0,0,1987,255,0.348316972,10,1616.054545,Human
2601,3605364,0,0,0,0,0,998,8,0.0,8229,2766,2897,811,1754,346,0.348278536,104,362822.5,Human
2602,30319237,0,0,0,0,0,7,0,0.0,29,1,6,8,12,8,0.348214286,5,13059.4303,Human
2603,51379307,0,0,0,0,0,43,20,0.014887037,698,215,123,149,211,158,0.348170397,26,5746.1,Human
2604,40775676,0,0,0,0,0,15,1,0.012646658,548,93,216,54,185,87,0.348076872,26,15320.08602,Human
2605,65539439,0,0,0,0,0,2,1,0.034336662,453,28,158,71,196,103,0.347994581,13,2051.5,Human
2606,372476,0,0,0,0,0,216,23,0.012988825,1960,376,197,360,1024,263,0.347993541,55,29927.95745,Human
2607,8947010,0,0,0,0,0,234,55,0.0,1616,458,437,145,571,142,0.347962902,7,17456.33333,Bot
2608,906600,0,0,0,0,0,500,44,0.012197152,8913,2216,3605,1046,2030,325,0.347900597,158,227091.04,Human
2609,22094827,0,0,0,0,0,63,122,0.00476947,3772,4,12,136,3620,199,0.347879831,1,13059.4303,Human
2610,7138436,0,0,0,0,0,59,167,0.03465047,3078,778,515,250,1535,265,0.347823742,56,40484.6,Human
2611,76950046,0,0,0,0,0,0,0,0.0,2418,107,1705,185,420,155,0.347711292,38,13036.11429,Human
2612,8822573,0,0,0,0,0,484,62,0.020480484,1300,397,545,164,185,159,0.347699532,56,67062.74074,Human
2613,17530,0,0,0,0,0,1994,4,0.011636284,4403,496,722,805,2306,315,0.347692763,13,5550.15,Human
2614,6201335,0,0,0,0,0,288,0,0.015896979,584,245,238,53,45,161,0.34767509,38,14239.04412,Human
2615,54884,0,0,0,0,0,3475,0,0.02499324,3767,11,33,1030,2692,253,0.347667605,5,665.8181818,Human
2616,918434,0,0,0,0,0,41,10,0.0,1370,119,759,238,245,118,0.347630087,10,5668.79661,Bot
2617,22508304,0,0,0,0,0,4,0,0.030864345,1048,997,36,11,4,169,0.347477266,84,35893.81538,Human
2618,350682,0,0,0,0,0,105,1,0.016799895,5410,1609,1547,584,1584,304,0.347448123,16,4174.16,Human
2619,11600822,0,0,0,0,0,1675,2,0.0,25987,637,19480,3893,1961,347,0.347429338,93,17222.83333,Human
2620,78806055,0,0,0,0,0,1,1,0.2718606,606,569,14,5,5,50,0.347422202,44,49660.93333,Human
2621,4512089,0,0,0,0,0,32,35,0.024806811,3555,105,72,2035,1337,344,0.347299098,4,10159.73016,Human
2622,36992787,0,0,0,0,0,15,1,0.0,3905,429,788,564,2123,239,0.347271149,45,22912.35897,Human
2623,5887929,0,0,0,0,0,260,611,0.031794251,4236,2222,818,276,908,302,0.347250344,34,158961.6,Human
2624,3013415,0,0,0,0,0,28,19,0.019932832,3967,740,1370,686,1169,240,0.34724882,18,7125.548387,Human
2625,17100331,0,0,0,0,0,383,3,0.019737874,3868,148,533,180,3007,324,0.347236521,12,17522.26829,Human
2626,15874170,0,0,0,0,0,1,1,0.0,4625,52,29,1194,3350,88,0.347222776,1,1816.75,Human
2627,45893816,1,0,0,1,0,14,0,0.0,3499,953,0,853,854,54,0.347160182,10,13059.4303,Bot
2628,5652049,0,0,0,0,0,202,5,0.007786401,4143,978,2052,264,790,221,0.347108936,109,37272.86667,Human
2629,2969204,0,0,0,0,0,28,0,0.0,691,207,311,64,103,133,0.347090692,37,4154.025641,Human
2630,3868660,0,0,0,0,0,15,0,0.0,4985,150,36,48,4750,331,0.346950334,5,134150.4286,Human
2631,31669971,0,0,0,0,0,214,0,0.385844658,3204,2809,151,0,244,299,0.346890624,71,10291.85714,Bot
2632,71854693,0,0,0,0,0,0,0,0.205603528,298,7,189,20,80,32,0.346889184,15,981.8,Human
2633,1010467,0,0,0,0,0,398,30,0.0,3799,957,791,555,1479,274,0.346876267,60,26881.29412,Human
2634,12471139,0,0,0,0,0,8,0,0.145629627,4642,4636,3,3,0,354,0.34686425,143,51481.2381,Human
2635,467356,0,0,0,0,0,84,26,0.017838809,680,175,236,23,246,80,0.346845029,41,5270.625,Human
2636,33591059,0,0,0,0,0,0,0,0.024613462,227,27,146,6,48,40,0.346710923,5,15764.83333,Human
2637,9079960,0,0,0,0,0,208,159,0.013217635,7187,1441,2225,1248,2236,328,0.346691805,35,91486.38462,Human
2638,1447303,0,0,0,0,0,37,0,0.018875835,4519,3358,1052,51,28,326,0.346658126,48,168637.5,Human
2639,8360597,0,0,0,0,0,850,146,0.0,16837,3084,2150,759,10814,359,0.346623563,62,45254.66667,Human
2640,9479367,0,0,0,0,0,69,2,0.0,5761,573,2339,99,2731,316,0.346553603,13,597.3333333,Human
2641,1207059,0,0,0,0,0,24,2,0.01898618,491,36,295,28,124,46,0.34648459,20,1052.461538,Human
2642,189190,0,0,0,0,0,1515,4,0.017535032,7012,2933,3179,292,578,293,0.346480893,156,100902.2778,Human
2643,7339644,0,0,0,0,0,455,11,0.0209452,4077,577,81,789,2619,225,0.346437045,19,146367.5263,Human
2644,6840909,0,0,0,0,0,4,9,0.014538403,1479,54,940,148,337,186,0.346428175,14,2762.043478,Human
2645,83420185,0,0,0,0,0,26,0,0.023938145,2257,478,1043,130,605,216,0.34640878,50,3285.877551,Human
2646,139499,0,0,0,0,0,190,555,0.0,3378,141,1891,644,701,285,0.346405136,55,3131.029851,Human
2647,46818757,0,0,0,0,0,674,138,0.0,1115,230,441,186,257,184,0.346400746,17,1942.125,Human
2648,26523525,0,0,0,0,0,73,137,0.0,3274,73,27,385,2778,263,0.34636735,4,52613.82353,Human
2649,40054455,0,0,0,0,0,6,3,0.0,3159,855,323,679,1300,311,0.346331363,18,6938.315789,Human
2650,38756320,0,0,0,0,0,13,28,0.0,740,353,136,106,140,125,0.346273556,51,4460.597222,Human
2651,40616383,0,0,0,0,0,12,1,0.016781791,1526,68,1039,60,359,162,0.346250474,22,16041.76,Human
2652,45465154,0,0,0,0,0,0,0,0.029292,4144,527,1228,1334,1054,230,0.346207922,17,20186.43103,Human
2653,46788453,0,0,0,0,0,0,1,0.0,17565,9,0,6,17550,194,0.346048795,1,13059.4303,Human
2654,1413884,0,0,0,0,0,7,2,0.0,3200,553,284,64,2265,242,0.346044631,2,4790.933333,Human
2655,6035284,0,0,0,0,0,1445,299,0.0,18868,2103,7466,2270,6897,338,0.345979689,116,146259.5294,Human
2656,5304092,0,0,0,0,0,4,0,0.013973239,33,10,0,6,16,18,0.345833963,2,789.3333333,Human
2657,1103622,0,0,0,0,0,283,35,0.02203466,3569,50,192,183,3140,319,0.345806198,5,11545.66667,Human
2658,66949976,0,0,0,0,0,1,1,0.104749059,172,153,5,4,10,69,0.345773089,63,4106.652174,Human
2659,25988953,0,0,0,0,0,7,3,0.024099851,546,59,262,74,151,72,0.345720272,19,39621.71111,Human
2660,34665674,0,0,0,0,0,1,0,0.0,162,14,47,18,83,33,0.345631068,11,49852.0,Human
2661,61715331,0,0,0,0,0,12,0,0.0,3954,865,1838,367,883,212,0.34561694,66,4022.285714,Human
2662,8871522,0,0,0,0,0,5,12,0.0,739,101,443,27,168,120,0.345607541,21,10615.24138,Human
2663,34116392,0,0,0,0,0,831,35,0.0,2279,725,754,266,522,251,0.345562256,63,90553.52632,Human
2664,28039927,0,0,0,0,0,62,103,0.026722852,5403,210,300,1051,3829,288,0.345524834,30,13529.56522,Human
2665,78746728,0,0,0,0,0,6,2,0.056375251,1331,543,410,123,255,132,0.345472835,49,6073.818182,Human
2666,115237,0,0,0,0,0,523,31,0.0,3950,908,972,878,1182,309,0.345462517,93,14586.40625,Human
2667,61349199,0,0,0,0,0,6,7,0.0,846,11,427,78,330,182,0.34545463,18,14053.66667,Human
2668,8665427,0,0,0,0,0,26,23,0.0,619,75,259,77,207,114,0.345443246,28,7393.4,Human
2669,44642431,0,0,0,0,0,0,3,0.0,3649,304,1616,125,1602,343,0.345348265,13,12.5,Human
2670,228496,0,0,0,0,0,176,22,0.0,135,3,0,6,126,91,0.345340912,2,22432.0,Human
2671,17945,0,0,0,0,0,219,9,0.0,5003,466,2185,1068,1276,290,0.345322356,14,4221.645833,Human
2672,67319631,0,0,0,0,0,2,3,0.0,976,246,218,78,434,174,0.345321085,26,6692.493506,Human
2673,803311,0,0,0,0,0,16,26,0.0,3691,727,1545,697,711,230,0.345314631,34,11719.82609,Human
2674,2817565,0,0,0,0,0,35,7,0.011504779,1944,654,733,114,442,272,0.345248019,179,39979.25,Human
2675,3992404,0,0,0,0,0,14,0,0.0,2232,669,476,733,354,204,0.345219989,37,5634.666667,Human
2676,219454,0,0,0,0,0,37,52,0.0,6882,40,393,141,6255,167,0.345167845,5,31374.15789,Human
2677,55323451,0,0,0,0,0,111,0,0.074650756,3416,1578,697,182,959,279,0.345156953,140,83782.93333,Human
2678,7253922,0,0,0,0,0,1444,16,0.0,7870,1626,3106,1322,1760,343,0.3451548,27,42961.32258,Human
2679,1862727,0,0,0,0,0,1770,101,0.020062683,3259,606,412,804,1413,340,0.345099705,22,7510.918367,Human
2680,15329494,0,0,0,0,0,133,162,0.0,3406,1301,705,555,810,295,0.345024766,19,45033.33333,Human
2681,8393617,0,0,0,0,0,30,16,0.034655136,208,13,31,70,94,91,0.344885818,6,1988.444444,Human
2682,7165771,0,0,0,0,0,471,7,0.0,14363,6992,5486,655,1201,350,0.344876355,103,83117.27273,Human
2683,4163034,0,0,0,0,0,5,5,0.018491292,237,21,102,39,72,36,0.344831512,9,59125.7,Human
2684,21108,0,0,0,0,0,40,6,0.022175069,51,2,9,27,13,26,0.344799119,5,62123.0,Human
2685,3580640,0,0,0,0,0,93,2,0.007137233,4017,1110,1636,489,780,234,0.344766521,19,21278.35556,Human
2686,76570320,0,0,0,0,0,37,45,0.0,995,465,104,174,246,157,0.344736933,19,15967.48148,Human
2687,2458907,0,0,0,0,0,24,31,0.015024292,4672,1493,661,249,1688,289,0.344714479,15,8899.815789,Human
2688,51932756,0,0,0,0,0,0,0,0.0,491,265,100,66,60,109,0.344676954,92,9756.083333,Human
2689,37988559,0,0,0,0,0,12,4,0.0,7179,557,1670,681,4257,323,0.344640738,11,4394.230769,Human
2690,305140,0,0,0,0,0,21,3,0.493996738,163,19,73,16,55,27,0.344623558,8,7303.833333,Human
2691,124054,0,0,0,0,0,39,0,0.0,4035,479,340,410,2523,270,0.344597199,14,38166.72093,Human
2692,40835867,0,0,0,0,0,4,0,0.071714425,1466,232,481,188,555,127,0.34459482,42,22440.88462,Human
2693,1515225,0,0,0,0,0,9,1,0.023496487,303,139,77,65,22,58,0.344591467,28,4778.714286,Human
2694,203261,0,0,0,0,0,539,50,0.013776473,8773,1715,4235,790,2030,330,0.344567007,66,40198.15686,Human
2695,548617,0,0,0,0,0,23,0,0.0,3390,432,430,683,1717,218,0.344536397,10,47482.42857,Human
2696,33796120,0,0,0,0,0,8,8,0.022313194,468,78,144,94,145,97,0.344528856,25,13457.8,Human
2697,5063477,0,0,0,0,0,56,0,0.014152357,4337,1115,2369,158,692,343,0.344501436,23,229168.0,Human
2698,3665590,0,0,0,0,0,2,0,0.0,838,593,77,67,101,136,0.344412459,45,2113.26506,Human
2699,17614485,0,0,0,0,0,173,147,0.014234626,3467,626,677,560,1591,244,0.344355756,14,14626.69388,Human
2700,803976,0,0,0,0,0,137,129,0.012773981,2851,639,842,515,853,301,0.344329347,178,23395.29032,Human
2701,7439590,0,0,0,0,0,117,28,0.009745002,520,163,259,57,40,107,0.344328279,80,9294.858696,Human
2702,75872316,0,0,0,0,0,120,17,0.029902365,3565,452,712,550,1833,268,0.344313863,69,9715.426667,Human
2703,9115513,0,0,0,0,0,21,9,0.022044777,47,6,11,19,9,13,0.344295302,3,194.6666667,Human
2704,75420442,0,0,0,0,0,0,0,0.078231182,799,26,449,47,277,87,0.344287475,8,2090.222222,Human
2705,1461515,0,0,0,0,0,181,1,0.007937019,4086,329,1739,1000,1002,263,0.344283389,21,7605.595238,Human
2706,62928370,0,0,0,0,0,4,0,0.015460085,457,63,209,38,146,98,0.344179072,20,19029.16667,Human
2707,24274798,1,0,0,0,0,2,0,0.70472265,14798,5210,64,9509,15,271,0.344165701,89,60964.61111,Bot
2708,2947151,0,0,0,0,0,25,5,0.0,3906,228,876,627,2143,203,0.344119708,9,37311.33333,Human
2709,13127443,0,0,0,0,0,17,0,0.0,5169,833,2493,392,1408,261,0.34409698,51,21377.71429,Human
2710,12983742,0,0,0,0,0,48,4,0.019265677,7359,1760,4588,298,651,242,0.344088799,52,34576.34921,Human
2711,5597345,0,0,0,0,0,5,1,0.0,1698,129,801,200,568,125,0.344034972,23,11449.85965,Human
2712,4459228,0,0,0,0,0,4,1,0.017363281,295,33,145,24,93,66,0.344033565,21,92.09375,Human
2713,68781644,0,0,0,0,0,3,1,0.036734061,402,2,3,390,7,128,0.344011113,1,69.5,Human
2714,20089340,0,0,0,0,0,61,59,0.0,363,74,69,40,179,80,0.34391237,17,6287.25,Human
2715,34407567,0,0,0,0,0,47,30,0.029139851,715,92,207,85,322,110,0.343893678,27,15294.75,Human
2716,184063,0,0,0,0,0,410,2,0.015525407,3573,1485,1169,179,725,293,0.343862152,48,102557.2,Human
2717,1847577,0,0,0,0,0,99,172,0.0,1293,105,258,630,299,223,0.343858794,75,15455.15068,Human
2718,52453511,0,0,0,0,1,0,0,0.140571939,3947,660,435,1443,1409,113,0.343847394,24,125.8275862,Bot
2719,39259739,0,0,0,0,0,2,4,0.024709076,474,14,101,49,310,152,0.343822126,12,5554.571429,Human
2720,10284720,0,0,0,0,0,22,23,0.008791213,88,12,18,30,27,22,0.343817169,2,68893.5,Human
2721,2476165,0,0,0,0,0,56,4,0.022941279,2062,46,19,1912,85,51,0.343752264,6,16913.66667,Human
2722,1680273,0,0,0,0,0,6045,124,0.0,12320,901,2107,1622,7644,353,0.343731891,30,51122.66667,Human
2723,3641496,0,0,0,0,0,11,10,0.315921166,1044,107,458,173,306,138,0.343637278,19,1341.376344,Human
2724,16901146,0,0,0,0,0,4,1,0.0,367,134,66,39,128,103,0.343624098,35,3718.352941,Human
2725,87977540,0,0,0,0,0,1,0,0.211066287,510,363,36,25,86,59,0.343618088,17,11338.89744,Human
2726,30314401,0,0,0,0,0,8,0,0.257464813,486,124,80,129,136,69,0.343574752,5,3959.965116,Human
2727,4124733,0,0,0,0,0,354,6,0.056925371,64,18,13,16,15,31,0.343482174,1,19083.0,Human
2728,53307539,0,0,0,0,0,6,0,0.500268379,502,502,0,0,0,199,0.343478359,43,1822.166667,Bot
2729,7576220,0,0,0,0,0,7,1,0.121055365,3015,407,1695,377,535,178,0.343383325,41,15344.0,Human
2730,26024131,0,0,0,0,0,50,31,0.101149587,1804,684,389,176,548,202,0.343298032,41,7156.722222,Human
2731,43204447,1,1,0,0,0,2,0,0.0,1366,1019,2,1,334,349,0.343230199,72,13059.4303,Human
2732,41895435,0,0,0,0,0,0,4,0.035007294,358,11,131,39,175,85,0.343230105,21,562.1428571,Human
2733,22584786,0,0,0,0,0,1,5,0.0,170,4,15,14,137,37,0.343197001,7,166.0,Human
2734,29978587,0,0,0,0,0,1,0,0.0,48415,16,0,10,48389,58,0.343173391,2,13059.4303,Human
2735,1016047,0,0,0,0,0,257,28,0.014909208,5814,272,1126,47,4359,299,0.343145392,85,7257.377049,Human
2736,48982446,1,0,0,0,0,13,0,0.409222719,4418,2849,813,9,737,304,0.343094652,23,68636.2,Bot
2737,25843920,0,0,0,0,0,13,6,0.0,5924,260,373,3200,2091,348,0.343068454,3,812.8867925,Human
2738,65520,0,0,0,0,0,210,0,0.033863139,5123,1160,1810,813,1337,309,0.342966631,20,47463.19355,Human
2739,44076,0,0,0,0,0,170,2,0.0,929,469,63,95,271,155,0.342960432,103,14766.25926,Human
2740,11292766,0,0,0,0,0,1,1,0.057106806,1488,165,928,40,354,164,0.342918393,40,48066.94737,Human
2741,28836926,0,0,0,0,0,3,2,0.002868771,264,80,48,28,106,69,0.34284544,12,3770.455696,Human
2742,22346834,0,0,0,0,0,18,11,0.069762126,2472,290,1657,91,426,179,0.342816401,18,1777.130435,Human
2743,53582584,0,0,0,0,0,2,1,0.009911449,1492,317,648,59,468,245,0.342784069,98,1522.5,Human
2744,83354949,0,0,0,0,0,0,0,0.0,338,76,167,21,74,75,0.342717752,18,5823.769231,Human
2745,21146888,1,0,0,0,0,2,9,0.0,4230,796,368,454,2558,356,0.342669138,22,80229.61818,Bot
2746,38270282,0,0,0,0,0,315,0,0.013314993,5116,2982,787,434,891,209,0.342663882,154,86247.80645,Human
2747,2194784,0,0,0,0,0,115,12,0.0,11321,2918,5654,953,1792,261,0.342636938,35,5945.371795,Human
2748,183530,0,0,0,0,0,68,101,0.0,684,109,179,176,207,123,0.342633706,15,5736.555556,Human
2749,17563226,0,0,0,0,0,397,61,0.023512022,13797,3616,4359,1991,3770,328,0.342629141,103,161085.1,Human
2750,37885440,0,0,0,0,0,104,0,0.846647354,4179,3085,51,54,937,321,0.342628323,28,164001.5714,Bot
2751,13768484,0,0,0,0,0,8,41,0.022321644,297,28,123,32,103,39,0.342610024,14,34951.91667,Human
2752,10864441,0,0,0,0,0,180,0,0.02091951,4872,309,1817,811,1835,211,0.34249881,40,14745.5,Human
2753,56617294,0,0,0,0,0,0,0,0.061300518,3138,79,2670,73,316,190,0.342484535,30,43182.04167,Human
2754,200109,0,0,0,0,0,127,0,0.01235676,18283,4163,7268,3144,3679,329,0.342463808,77,130970.8571,Human
2755,891546,0,0,0,0,0,86,31,0.022793266,567,82,207,131,147,112,0.342439828,28,3340.615385,Human
2756,87915,0,0,0,0,0,371,21,0.049745247,8527,1017,6910,59,540,260,0.342404207,65,50866.31818,Human
2757,2459423,0,0,0,0,0,249,44,0.019146352,6913,1794,3269,508,1277,327,0.342390898,60,90772.2,Human
2758,8631734,0,0,0,0,0,2,1,0.027406553,7810,7,1352,6140,295,59,0.342349077,22,2233.2,Human
2759,427825,0,0,0,0,0,102,7,0.0,4507,563,1868,1050,1006,213,0.342305098,67,9841.938776,Human
2760,51661907,0,0,0,0,0,0,0,0.083558179,96,64,0,0,5,64,0.342302674,17,36025.0,Human
2761,65993944,0,0,0,0,0,4,1,0.055096182,450,64,153,67,163,85,0.342289732,20,33740.69767,Human
2762,3623242,0,0,0,0,0,1,2,0.029183102,8982,8,7,43,8923,194,0.342259725,3,9640.833333,Human
2763,43281602,0,0,0,1,0,2,1,0.826255856,39,30,4,0,5,22,0.342230745,6,20.03333333,Bot
2764,16436920,0,0,0,0,0,17,13,0.020702151,1615,396,25,490,672,158,0.342213817,12,59546.04167,Human
2765,32889038,0,0,0,0,0,1,4,0.0,5491,112,2697,2611,65,58,0.342185864,21,200.4666667,Human
2766,6376721,0,0,0,0,0,11,2,0.017064079,496,183,102,54,157,97,0.342185682,27,18677.04839,Human
2767,975501,0,0,0,0,0,78,26,0.0,198,52,28,38,69,50,0.342182158,1,10137.82609,Bot
2768,961604,0,0,0,0,0,54,0,0.019619653,5938,1048,1377,820,2596,292,0.342158309,12,58831.36585,Human
2769,298705,0,0,0,0,0,67,42,0.009057516,3516,610,1387,396,996,226,0.342140498,27,28131.47826,Human
2770,26070492,0,0,0,0,0,2,0,0.222055153,17412,15300,804,249,1059,359,0.342100329,44,106614.7059,Bot
2771,69279251,0,0,0,0,0,0,0,0.029657062,262,38,90,32,102,77,0.342085555,27,3469.290323,Human
2772,59310210,0,0,0,0,0,6,37,0.212344019,4234,2,0,137,4089,100,0.342005919,1,5378.5,Human
2773,16972251,0,0,0,0,0,34,0,0.0,857,172,52,68,553,118,0.341922276,3,34063.4,Human
2774,20124155,0,0,0,0,0,6,7,0.0,2128,713,468,567,380,178,0.34186803,39,18781.72222,Human
2775,172204,0,0,0,0,0,1185,1,0.0,7886,2639,2299,998,1910,341,0.341771993,64,57472.75,Human
2776,66654881,0,0,0,0,0,298,724,0.0,30986,298,5251,3853,21395,282,0.341674093,67,10119.86364,Human
2777,388571,0,0,0,0,0,85,11,0.0,3381,435,1186,790,970,136,0.341593767,50,3236.753846,Human
2778,49659190,0,0,0,0,0,6,2,0.0,328,93,71,46,118,70,0.341555561,20,1212.215385,Human
2779,29824735,0,0,0,0,0,2,4,0.0,4556,818,2464,174,1100,285,0.341536719,80,2200.56338,Human
2780,3253117,0,0,0,0,0,70,28,0.0,322,98,75,86,62,25,0.341460571,7,13059.4303,Human
2781,2230599,0,0,0,0,0,576,19,0.0,8197,2609,2862,105,2601,343,0.341438392,55,123242.6364,Human
2782,37817957,0,0,0,0,0,8,0,0.060139789,130,112,6,7,5,63,0.341382686,30,3399.160714,Human
2783,787655,0,0,0,0,0,18,1,0.0,1877,268,442,444,693,173,0.341299474,30,19935.62295,Human
2784,45979248,0,0,0,0,0,5,0,0.019507505,876,75,322,31,448,325,0.341237428,38,3313.653846,Human
2785,19375192,0,0,0,0,0,9,7,0.264288106,809,229,124,124,332,86,0.341237344,15,8176.205128,Human
2786,5438606,0,0,0,0,0,19,12,0.139436347,31,2,0,25,3,22,0.341199607,3,2095.0,Human
2787,486234,0,0,0,0,0,5,1,0.0,3965,135,1720,834,1269,185,0.341128105,13,6169.403509,Human
2788,5103210,0,0,0,0,0,11,0,0.0,574,375,33,59,106,138,0.341126211,46,55202.0,Human
2789,67122572,0,0,0,0,0,0,0,0.007857101,282,18,175,50,38,53,0.34106444,14,4623.25,Human
2790,31167642,0,0,0,0,0,1,0,0.0,1285,150,261,15,858,121,0.340964573,11,13949.32558,Human
